a commission agent,"একটি কমিশন এজেন্ট, দালাল, যে ব্যক্তি দস্তুরি নিয়ে অন্যের হয়ে কেনাবেচা করে"
aeronautical communication service,বিমান যোগাযোগ ব্যবস্থা
a left handed compliment,"কৌশলী কথায় অপমান, প্রশংসা করার ছলে কৌৈশলী কথায় অপমান"
armed conflict,"সশস্ত্র সংঘাত, সশস্ত্র দ্বন্দ্ব"
age of consent,"সম্মতি বয়স, সম্মতি বয়স"
a matter of consequence,গুরুত্বপূর্ণ ব্যাপার
air consignment note,"এয়ার চালানপত্র, আকাশপথে পণ্য চালানপত্র"
appropriated to the contract,চুক্তির অন্তর্ভুক্ত
allied control council,"মিত্র নিয়ন্ত্রণ কাউন্সিল, মিত্রপক্ষীয় নিয়ন্ত্রণ পরিষদ"
air navigation convention,"এয়ার ন্যাভিগেশন কনভেনশন, আকাশ পরিবহণ চুক্তি"
attested copy,"সত্যায়িত কপি, সত্যায়িত প্রতিলিপি"
air core,"এয়ার কোর, বায়ুগর্ভ"
a couple of,"কিছু সংখ্যক, দুই, দুয়ের মতো, দুয়েক"
a hard nut to crack,"কঠিন সমস্যা, যে লোককে সহজে টলানো যায় না"
a far cry from,"থেকে একেবারেই আলাদা, একেবারেই আলাদা"
air cushion,"যে গদিতে বাতাস ভরিয়া ফোলন হয়, যে গদিতে বাতাস ভরিয়া ফোলন হয়"
a cool customer,"সহজে উত্তেজিত হয় না বা মাথা গরম করে না এমন লোক, ঠাণ্ডা-মাথার লোক"
average daily wages,"গড় দৈনিক মজুরি, গড়পড়তা দৈনিক মজুরী"
at danger,"বিপদের সময়ে, বিপদ নির্দেশক অবস্থানে"
after date,"তারিখের পরে, তারিখ অন্তে"
aide de camp,"এডিকং, পার্শ্বচর"
aide de camp,"এডিকং, পার্শ্বচর"
account dead,"অ্যাকাউন্ট মৃত, বাতিল হিসাব"
a dead end,কানাগলি
authorized wholesale dealer,অনুমোদিত পাইকারি বিক্রেতা
appellate decree,আপিলের ডিক্রি
absolute zero degree,"শূন্যক্রমা, চরম ডিগ্রি"
agricultural demand,"কৃষি চাহিদা, কৃষি-চাহিদা"
absolute density,পরম ঘনত্ব
accelerated depreciation,"ত্বরিত অবচয়, ত্বরিত অবচয়"
a heart laden with despair,হতাশায় ভারাক্রান্ত হৃদয়
angle of deviation,বিসরণকোণ
adjourned sine die,"অনির্দিষ্টকাল পর্যন্ত স্থগিত, নিরবধি স্থগিত"
angle of diffraction,"অপবর্তন কোণ, অবপতন-কোণ"
attracted disc electrometer,ফলককর্মী তড়িন্মাপক
accumulated dividend,"সঞ্চিত লভ্যাংশ, সঞ্চিত লাভাংশ"
abandonment of domicile,নিবেশ ত্যাগ
a doubtful card,"একটি সন্দিহান কার্ড, যে উপায় বা পরিকল্পনার সাফল্য অনিশ্চিত"
at daggers drawn,"সাপেনেউলে, আদায়-কাঁচকলায়"
acknowledgement due form,প্রাপ্তিস্বীকারপত্রের ফরম
accruing due,"উপচীয়মান, প্রাপ্য উপচয়, উপচীয়মান প্রাপ্য"
axis of an eclipse,অক্ষ
agricultural economy,কৃষি অর্থনীতি
assistant editor,"সহকারী সম্পাদক, সহকারী অনুবাদক"
audio visual education officer,"শ্রবণ ও দৃষ্টি সহায়ক শিক্ষা অফিসার, শ্রাব্য-দার্শন শিক্ষা অফিসার"
atoms of electricity,বিদ্যুৎ পরমাণু
a white elephant,"একটি শ্বেতহস্তী, অত্যন্ত ব্যয়সাপেক্ষ বিলাসিতা"
at the eleventh hour,"পাঁচটার এ, শেষ মুহূর্তে, শিরে সংক্রান্তি লইয়া"
axis of the embryo,ভ্রূণাক্ষ
atomic energy centre,পারমাণবিক শক্তি কেন্দ্র
additional chief engineer,"অতিরিক্ত প্রধান প্রকৌশলী, অপর মুখ্য প্রযুক্তিবিদ"
air movement enquiry,বিমান চলাচল অনুসন্ধান
angle of epoch,আরদ্ধ কোণ
aiding escape,"প্রতিপোষক অব্যাহতি, পলায়ন সহাযতা"
abstract of estimate,মূল্যানুমানসার
attachment in execution,জারিক্রমে ক্রোক
additional expenditure,"অতিরিক্ত ব্যয়, অতিরিক্ত ব্যয়"
authorized expenditure,"অনুমোদিত ব্যয়, অনুমোদিত ব্যয়"
agricultural extension,"কৃষি সম্প্রসারণ, কৃষি-সম্প্রসারণ"
as a matter of fact,"প্রকৃতপক্ষে, বাস্তবিকপক্ষে, বস্তুত, আদবে, আদপে, আদতে"
a fact of life,"জীবনের একটা সত্য, যে ঘটনাকে মেনে না নিয়ে উপায় নেই"
au fait,নিপুণ
aristocratic family,খানদান
air fare,"এয়ার ভাড়া, বিমান-ভাড়া"
animal husbandry farm,পশুখামার
agricultural farm,"কৃষি খামার, কৃষি-খামার"
a woman of fashion,"ফ্যাশন নারী, কেতাদুরস্ত মহলের নারী"
after the fashion of,"ঢঙে, রীতি বা চল অনুযায়ী, অনুকরণে, ধরনে, প্রকারে, কায়দায়"
a man of fashion,"কেতাদুরস্ত ব্যক্তি, কেতাদুরস্ত মহলের পুরুষ"
a fat lot,"থোড়াই, কচুটা, ভারি তো, থোড়াই"
a bit of fat,সৌভাগ্যজনক কোনো কিছু
animal fat,জান্তব চর্বি
adoptive father,"পালক পিতা, দত্তক পিতা, দত্তকগ্রহীতা"
audit fee,"নিরীক্ষা ফি, নিরীক্ষণ ফি"
a good few,"বেশ কয়েকটা, বেশ কয়েকজন, বেশ কয়েকটা"
a few,"কিছু, অল্প কিছু, অল্প কয়েকজন, নিতান্ত কম নয় এমন, থোড়া"
archive file,"আর্কাইভ ফাইল, সংরক্ষণাগার ফাইল"
as firm as a rock,"একটি অনড়, অটল, অচল, অনড়"
a flight of stairs,"সোপানশ্রেণী, এক সার সিঁড়ি"
au fond,তলদেশ
all found,"সব পাওয়া, থাকা-খাওয়ার ব্যবস্থাসহ"
audio frequency,অডিও ফ্রিকোয়েন্সি
at full length,"পূর্ণ দৈর্ঘ্য এ, সটান"
air gap,বায়ু ফাঁক
authorized maximum gauge,অনুমোদিত সর্বোচ্চ পরিমাপ
